index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,Age,id,dup,cards,family_category
12729,0,0,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,7718,0,0,0,Secretaries,2.0,22.0,2.0,54.46849315068493,2330,1,5,small
12730,0,1,1,1,135000.0,Commercial associate,Higher education,Married,House / apartment,2481,0,0,0,Laborers,3.0,1.0,1.0,30.898630136986302,2824,1,9,small
12731,0,0,1,2,360000.0,Working,Secondary / secondary special,Married,House / apartment,658,0,1,0,Sales staff,4.0,20.0,2.0,43.320547945205476,199,1,4,big
12732,0,0,1,2,216000.0,State servant,Higher education,Married,House / apartment,3112,0,0,1,Core staff,4.0,24.0,2.0,42.31232876712329,2321,1,6,big
12733,1,1,1,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,1754,1,0,0,Laborers,2.0,7.0,2.0,55.104109589041094,6374,1,4,small
12734,1,0,1,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,20.0,2.0,60.6,6375,0,1,small
12735,1,0,1,0,126000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,0,Unemployed,2.0,38.0,2.0,63.273972602739725,6376,0,1,small
12736,1,1,1,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,2263,1,1,0,Laborers,2.0,40.0,0.0,49.8,5059,1,7,small
12737,0,1,0,0,270000.0,Working,Higher education,Married,House / apartment,1235,0,1,0,Medicine staff,2.0,50.0,2.0,54.69315068493151,495,1,5,small
12738,0,0,1,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,Unemployed,2.0,55.0,1.0,62.07397260273972,4388,1,5,small
12739,0,1,1,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,1529,1,0,0,High skill tech staff,2.0,19.0,2.0,35.14794520547945,6377,0,1,small
12740,1,0,0,0,716323.5,State servant,Secondary / secondary special,Single / not married,With parents,2433,0,0,0,Laborers,1.0,41.0,2.0,25.69041095890411,879,1,2,Nuclear
12741,0,0,1,0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,5124,0,0,0,Core staff,2.0,28.0,0.0,53.31780821917808,4375,1,3,small
12742,0,0,0,0,270000.0,State servant,Higher education,Married,House / apartment,2206,0,1,0,Accountants,2.0,26.0,1.0,31.372602739726027,1777,1,7,small
12743,0,0,0,0,90000.0,State servant,Higher education,Married,Rented apartment,1536,0,0,0,Core staff,2.0,36.0,1.0,43.44931506849315,3660,1,5,small
12744,0,0,1,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,8647,0,0,0,Medicine staff,2.0,33.0,0.0,44.76712328767123,5320,1,8,small
12745,0,0,1,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,3232,0,0,0,Laborers,2.0,13.0,2.0,47.153424657534245,2125,1,5,small
12746,0,0,1,0,180000.0,Working,Higher education,Single / not married,House / apartment,13415,1,1,0,Sales staff,1.0,29.0,2.0,62.273972602739725,4986,1,7,Nuclear
12747,0,0,0,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,7310,1,1,0,Medicine staff,2.0,50.0,2.0,46.81369863013698,5548,1,7,small
12748,0,0,1,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,2747,0,0,0,Medicine staff,2.0,45.0,2.0,49.726027397260275,6378,1,2,small
12749,1,1,1,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,734,1,1,0,Drivers,2.0,25.0,2.0,35.59452054794521,5877,1,6,small
12750,1,1,1,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1109,0,0,0,Laborers,2.0,10.0,0.0,40.706849315068496,1211,1,5,small
12751,1,0,1,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,1748,0,0,0,Laborers,3.0,25.0,2.0,32.794520547945204,1016,1,8,small
12752,0,0,1,0,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,6033,0,1,0,Medicine staff,2.0,39.0,2.0,50.64109589041096,1854,1,9,small
12753,0,0,0,0,337500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,1718,1,0,0,Managers,2.0,6.0,2.0,49.534246575342465,4509,1,3,small
12754,1,1,1,0,90000.0,Working,Incomplete higher,Married,House / apartment,3243,0,1,0,Drivers,2.0,4.0,0.0,52.032876712328765,1562,1,6,small
12755,0,0,1,0,229500.0,Working,Higher education,Married,House / apartment,1192,0,0,0,Core staff,2.0,37.0,0.0,45.59178082191781,2378,1,4,small
12756,0,0,1,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,3360,1,1,0,Sales staff,2.0,12.0,2.0,54.96986301369863,5681,1,3,small
12757,0,1,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,2209,0,1,0,Laborers,4.0,29.0,2.0,37.81643835616438,6379,0,1,big
12758,0,1,1,0,225000.0,State servant,Higher education,Married,House / apartment,9385,1,0,0,Managers,2.0,1.0,1.0,48.827397260273976,5264,1,2,small
12759,1,0,1,0,202500.0,Working,Higher education,Married,With parents,2654,0,1,1,Laborers,2.0,6.0,2.0,26.4986301369863,6380,1,3,small
12760,1,1,0,2,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,6957,0,1,0,Laborers,4.0,52.0,1.0,40.19178082191781,1991,1,8,big
12761,1,0,0,0,202500.0,Working,Secondary / secondary special,Married,Municipal apartment,3596,0,0,0,Laborers,2.0,4.0,1.0,50.084931506849315,5841,1,5,small
12762,0,0,1,0,94500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,28.0,2.0,66.53424657534246,6381,1,2,small
12763,1,1,1,0,315000.0,Working,Incomplete higher,Married,House / apartment,1444,0,0,0,Managers,2.0,39.0,2.0,29.19178082191781,5695,1,7,small
12764,0,0,1,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,1,0,Unemployed,1.0,19.0,1.0,57.85479452054795,6382,0,1,Nuclear
12765,1,1,1,0,184500.0,State servant,Higher education,Married,House / apartment,169,0,0,0,Managers,2.0,12.0,2.0,38.12602739726027,273,1,6,small
12766,0,0,0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,978,0,0,0,Sales staff,2.0,7.0,2.0,51.88767123287671,6383,0,1,small
12767,1,1,1,0,225000.0,Working,Incomplete higher,Married,House / apartment,719,0,1,0,Laborers,2.0,13.0,2.0,27.643835616438356,6384,1,2,small
12768,0,1,1,0,211500.0,Pensioner,Secondary / secondary special,Married,Rented apartment,0,0,1,0,Unemployed,2.0,25.0,0.0,60.0958904109589,6385,0,1,small
12769,1,1,0,1,202500.0,Working,Secondary / secondary special,Separated,With parents,622,1,0,0,Laborers,2.0,24.0,2.0,37.657534246575345,596,1,2,small
12770,0,0,1,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,425,0,0,0,Medicine staff,2.0,10.0,2.0,58.78356164383562,2232,1,2,small
12771,1,1,1,0,247500.0,Working,Higher education,Married,House / apartment,2609,0,0,0,Managers,2.0,13.0,2.0,35.18630136986302,4901,1,5,small
12772,0,0,1,0,135000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,0,Unemployed,1.0,17.0,2.0,59.6986301369863,1085,1,4,Nuclear
12773,0,1,1,0,360000.0,Working,Higher education,Married,House / apartment,2493,0,1,0,Laborers,2.0,28.0,2.0,48.66575342465753,6235,1,8,small
12774,0,0,1,0,270000.0,State servant,Secondary / secondary special,Married,House / apartment,1444,1,1,0,Waiters/barmen staff,2.0,4.0,1.0,55.07671232876712,6386,1,4,small
12775,0,0,1,0,171000.0,Working,Secondary / secondary special,Single / not married,House / apartment,8405,0,1,0,Accountants,1.0,0.0,0.0,54.46849315068493,2986,1,6,Nuclear
12776,1,1,0,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,866,0,0,0,Laborers,3.0,21.0,1.0,26.284931506849315,6151,1,2,small
12777,0,0,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,20.0,1.0,64.6,809,1,7,small
12778,0,0,0,0,72000.0,Commercial associate,Secondary / secondary special,Married,With parents,1131,1,0,0,Secretaries,2.0,8.0,1.0,25.235616438356164,6387,1,3,small
12779,1,1,1,0,220500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,38.0,2.0,63.323287671232876,4672,1,3,small
12780,1,1,1,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,2102,1,1,0,Drivers,3.0,40.0,1.0,41.66301369863014,698,1,7,small
12781,0,1,1,0,108000.0,Working,Secondary / secondary special,Married,Municipal apartment,6039,0,0,0,Core staff,2.0,33.0,2.0,52.92054794520548,682,1,11,small
12782,0,0,1,0,76500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,0,0,0,0,Unemployed,2.0,9.0,2.0,55.84109589041096,5286,1,6,small
12783,0,0,1,0,135000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,0,Unemployed,2.0,27.0,2.0,58.61369863013699,6388,0,1,small
12784,0,0,0,0,315000.0,Commercial associate,Higher education,Civil marriage,With parents,1282,0,0,0,Managers,2.0,22.0,0.0,40.21643835616438,6389,1,4,small
12785,0,0,0,0,261000.0,Commercial associate,Incomplete higher,Married,House / apartment,1070,1,0,0,Laborers,2.0,19.0,2.0,27.473972602739725,4324,1,4,small
12786,1,1,1,1,247500.0,Working,Higher education,Married,Municipal apartment,160,0,1,0,Sales staff,3.0,49.0,2.0,42.75616438356165,3079,1,5,small
12787,1,1,1,1,810000.0,Commercial associate,Incomplete higher,Civil marriage,Office apartment,3455,0,0,0,Security staff,3.0,47.0,2.0,49.1013698630137,3523,1,4,small
12788,0,0,1,0,112500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,1,0,Unemployed,1.0,43.0,2.0,55.156164383561645,432,1,7,Nuclear
12789,0,0,1,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,1,0,Unemployed,1.0,16.0,1.0,65.58630136986301,6390,1,2,Nuclear
12790,0,0,1,0,90000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,720,0,0,1,Laborers,1.0,34.0,0.0,54.43013698630137,612,1,6,Nuclear
12791,0,0,1,0,90000.0,State servant,Secondary / secondary special,Separated,House / apartment,302,0,0,0,Core staff,1.0,2.0,1.0,39.0986301369863,326,1,14,Nuclear
12792,0,1,0,0,315000.0,Commercial associate,Higher education,Widow,House / apartment,3315,1,0,0,Managers,1.0,38.0,1.0,49.49041095890411,2112,1,2,Nuclear
12793,1,1,1,0,315000.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,2026,0,0,0,Drivers,2.0,51.0,2.0,46.54794520547945,180,1,8,small
12794,0,0,0,1,112500.0,Working,Higher education,Married,House / apartment,287,0,0,1,Core staff,3.0,22.0,1.0,29.734246575342464,6184,1,2,small
12795,0,1,1,2,175500.0,State servant,Secondary / secondary special,Married,House / apartment,532,0,0,0,Core staff,4.0,19.0,1.0,51.16712328767123,6391,1,2,big
12796,0,0,0,2,112500.0,Working,Incomplete higher,Married,Municipal apartment,2470,1,0,0,Sales staff,4.0,3.0,1.0,42.320547945205476,2551,1,5,big
12797,0,0,1,0,225000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,0,Unemployed,2.0,8.0,0.0,65.3917808219178,3814,1,9,small
12798,0,0,1,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,523,0,0,0,Core staff,1.0,30.0,2.0,30.19178082191781,6392,0,1,Nuclear
12799,0,1,1,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,6884,1,1,0,Medicine staff,3.0,9.0,0.0,48.534246575342465,790,1,3,small
12800,0,0,0,0,225000.0,Working,Higher education,Married,House / apartment,3055,0,0,0,Core staff,2.0,21.0,0.0,43.74246575342466,6393,0,1,small
12801,0,0,1,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,565,0,0,0,Cleaning staff,2.0,14.0,1.0,61.14520547945205,3409,1,5,small
12802,1,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1216,0,0,0,Laborers,2.0,50.0,2.0,48.153424657534245,6394,1,2,small
12803,0,0,1,1,202500.0,Working,Higher education,Single / not married,House / apartment,93,0,1,0,Accountants,2.0,58.0,2.0,27.687671232876713,4269,1,3,small
12804,0,0,1,0,135000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,0,Unemployed,2.0,16.0,0.0,65.06849315068493,6395,0,1,small
12805,0,0,1,0,225000.0,Working,Higher education,Married,House / apartment,7765,0,1,0,Core staff,2.0,0.0,1.0,47.47671232876712,6396,0,1,small
12806,0,0,1,0,90000.0,Commercial associate,Higher education,Separated,House / apartment,8808,0,0,0,Core staff,1.0,27.0,2.0,50.37260273972603,2589,1,3,Nuclear
12807,1,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1437,0,0,1,Laborers,2.0,20.0,2.0,23.997260273972604,758,1,4,small
12808,0,0,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1900,1,0,0,High skill tech staff,2.0,25.0,2.0,37.16712328767123,789,1,10,small
12809,1,0,1,1,126000.0,Working,Secondary / secondary special,Married,House / apartment,1708,0,0,1,Drivers,3.0,13.0,2.0,36.673972602739724,2040,1,2,small
12810,0,0,1,0,360000.0,Working,Higher education,Separated,House / apartment,8538,0,1,0,Managers,1.0,35.0,2.0,51.778082191780825,1133,1,6,Nuclear
12811,0,1,1,2,112500.0,Working,Higher education,Married,House / apartment,2695,0,0,0,High skill tech staff,4.0,52.0,2.0,38.72054794520548,1942,1,7,big
12812,1,0,0,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,3749,0,1,0,Managers,2.0,8.0,2.0,60.66301369863014,6397,0,1,small
12813,1,0,1,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,1773,1,0,0,High skill tech staff,3.0,18.0,2.0,32.983561643835614,6398,0,1,small
12814,0,0,0,1,180000.0,Working,Secondary / secondary special,Married,With parents,2592,0,0,0,Laborers,3.0,16.0,0.0,29.517808219178082,3479,1,7,small
12815,1,0,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1520,0,0,0,Laborers,2.0,30.0,2.0,58.52602739726027,574,1,5,small
12816,0,0,0,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,1,0,Unemployed,1.0,8.0,2.0,62.53150684931507,6399,1,2,Nuclear
12817,0,0,1,2,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,8507,0,0,0,Medicine staff,4.0,56.0,2.0,44.016438356164386,6400,0,1,big
12818,0,0,1,0,135000.0,Pensioner,Lower secondary,Married,House / apartment,0,0,0,0,Unemployed,2.0,51.0,2.0,61.83287671232877,933,1,10,small
12819,0,0,1,1,67500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1009,1,0,0,Core staff,3.0,33.0,2.0,33.153424657534245,6401,1,3,small
12820,0,0,1,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,659,0,1,0,Laborers,2.0,39.0,2.0,59.821917808219176,6402,1,2,small
12821,0,0,1,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,0,Unemployed,1.0,42.0,1.0,57.64657534246575,3294,1,4,Nuclear
12822,0,1,1,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,40.0,2.0,65.11780821917809,833,1,12,small
12823,1,1,0,0,184500.0,Working,Secondary / secondary special,Married,Municipal apartment,1215,0,0,0,Laborers,2.0,39.0,2.0,49.35068493150685,86,1,11,small
12824,0,0,1,0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,0,Unemployed,1.0,14.0,1.0,64.1945205479452,2954,1,7,Nuclear
12825,1,1,1,0,202500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,2654,0,0,0,Laborers,2.0,17.0,2.0,28.71780821917808,541,1,5,small
12826,0,0,1,0,180000.0,Pensioner,Higher education,Separated,House / apartment,0,0,0,0,Unemployed,1.0,33.0,0.0,65.17534246575343,5443,1,6,Nuclear
12827,1,1,1,0,540000.0,Working,Secondary / secondary special,Married,House / apartment,6348,0,1,0,Laborers,2.0,26.0,2.0,54.9972602739726,3755,1,5,small
12828,0,0,0,2,76500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,370,0,0,0,Laborers,4.0,18.0,2.0,32.81643835616438,2845,1,5,big
12829,0,0,1,0,130500.0,State servant,Secondary / secondary special,Married,House / apartment,3455,0,0,0,Core staff,2.0,23.0,2.0,34.728767123287675,1647,1,13,small
12830,0,0,1,0,270000.0,Working,Secondary / secondary special,Married,Municipal apartment,8855,0,0,0,Laborers,2.0,6.0,2.0,57.775342465753425,2129,1,6,small
12831,0,1,1,2,157500.0,Working,Higher education,Married,House / apartment,1535,0,0,0,Core staff,4.0,28.0,2.0,32.367123287671234,1753,1,4,big
12832,0,1,1,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,2391,0,0,0,Laborers,3.0,11.0,2.0,45.202739726027396,4583,1,2,small
12833,1,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,4397,0,0,0,Laborers,2.0,7.0,2.0,51.31780821917808,752,1,7,small
12834,0,0,1,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,12.0,2.0,59.81643835616438,2897,1,7,small
12835,0,0,1,0,139500.0,State servant,Higher education,Married,House / apartment,8479,0,0,0,Managers,2.0,27.0,1.0,48.76986301369863,6292,1,8,small
12836,1,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,4117,0,0,0,Managers,2.0,60.0,2.0,44.06027397260274,6403,0,1,small
12837,1,0,1,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,2512,0,1,0,Laborers,4.0,28.0,2.0,41.23835616438356,6404,0,1,big
12838,0,0,0,0,351000.0,Commercial associate,Higher education,Married,House / apartment,1081,0,1,0,Laborers,2.0,16.0,0.0,59.106849315068494,73,1,5,small
12839,0,0,1,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,2078,1,1,1,Managers,4.0,42.0,2.0,35.416438356164385,1840,1,7,big
12840,0,0,1,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,Unemployed,2.0,51.0,2.0,63.487671232876714,1927,1,2,small
12841,0,0,1,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,1.0,0.0,58.558904109589044,2869,1,12,small
12842,0,0,1,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,2544,1,1,0,Laborers,2.0,10.0,2.0,59.726027397260275,2150,1,2,small
12843,0,1,1,0,292500.0,Working,Higher education,Single / not married,House / apartment,854,0,0,0,Managers,1.0,12.0,0.0,33.654794520547945,4816,1,2,Nuclear
12844,1,0,1,1,157500.0,Working,Secondary / secondary special,Married,Office apartment,3330,0,0,0,Managers,3.0,18.0,2.0,31.008219178082193,2253,1,5,small
12845,0,0,0,2,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,4987,0,0,0,High skill tech staff,4.0,12.0,2.0,39.66027397260274,2206,1,3,big
12846,0,0,0,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,3266,1,1,0,Sales staff,3.0,9.0,2.0,32.364383561643834,2163,1,8,small
12847,1,0,1,0,99000.0,Working,Higher education,Married,Co-op apartment,558,0,0,0,Managers,2.0,11.0,1.0,27.487671232876714,1581,1,4,small
12848,0,0,1,0,157500.0,Working,Higher education,Married,House / apartment,1812,0,1,0,Core staff,2.0,51.0,1.0,33.66849315068493,5010,1,5,small
